job_id,title,company_name,company_name_normalized,location,location_normalized,work_mode,posted_at,employment_type,seniority_level,offered_salary_min,offered_salary_max,offered_salary_currency,salary_period,salary_is_predicted,offered_salary_min_usd,offered_salary_max_usd,benefits,benefits_normalized,skill_score,semantic_score,score_total,matched_skills,status,apply_url,geocode_lat,geocode_lon
adzuna:5404873225,Senior Program Manager - Ground Station (San Francisco),Astranis Space Technologies,,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,100177.22,100177.22,USD,yearly,,100177.22,100177.22,,,0.0,0.7100608050823212,0.4653,,new,https://www.adzuna.com/details/5404873225?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404873799,"Senior Manager, Technical Program Management (San Francisco)","Autodesk, Inc.",,"Mission District, San Francisco",,onsite,2025-09-18,,,231608.17,231608.17,USD,yearly,,231608.17,231608.17,,,0.0,0.7654493749141693,0.4847,"program management, risk management, strategic planning",new,https://www.adzuna.com/details/5404873799?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404873267,"Senior Manager, Technical Program Management (San Francisco)","Autodesk, Inc.",,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,208009.97,208009.97,USD,yearly,,208009.97,208009.97,,,0.0,0.7654493749141693,0.4847,"program management, risk management, strategic planning",new,https://www.adzuna.com/details/5404873267?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5403334035,"Sr Operations Program Manager, eero, eero MFG",Amazon,,"SoMa, San Francisco",,onsite,2025-09-17,,,138206.08,138206.08,USD,yearly,,138206.08,138206.08,,,0.0,0.5672044306993484,0.3895,security,new,https://www.adzuna.com/details/5403334035?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401399564,"Technical Program Manager, Hardware Chips (San Francisco)",OpenAI,,"Sea Cliff, San Francisco",,onsite,2025-09-16,,,212338.67,212338.67,USD,yearly,,212338.67,212338.67,,,0.0,0.5814791768789291,0.3744,system design,new,https://www.adzuna.com/details/5401399564?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404858735,"Senior Technical Program Manager, Product (San Francisco)",DoorDash,,"Mission District, San Francisco",,onsite,2025-09-18,,,270758.0,270758.0,USD,yearly,,270758.0,270758.0,,,0.0,0.7174555361270905,0.4679,,new,https://www.adzuna.com/details/5404858735?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404873156,Business Development & Strategic Programs Manager (San Francisco),GoodRx Inc.,,"Sea Cliff, San Francisco",,remote,2025-09-18,,,90050.84,90050.84,USD,yearly,,90050.84,90050.84,,,0.0,0.6831040233373642,0.4559,,new,https://www.adzuna.com/details/5404873156?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5401628653,"Sr Expansion Program Manager - Construction and Infrastructure, AV Fleets",Uber,,"SoMa, San Francisco",,onsite,2025-09-16,,,121025.48,121025.48,USD,yearly,,121025.48,121025.48,,,0.0,0.5683040916919708,0.3698,,new,https://www.adzuna.com/details/5401628653?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5404984132,Program Manager VI - National Health Plan Enablement & Integration (remote),Kaiser Permanente,,"Alameda Pt, Alameda County",,remote,2025-09-18,,,301738.84,301738.84,USD,yearly,,301738.84,301738.84,,,0.0,0.5370326712727547,0.4048,process improvement,new,https://www.adzuna.com/details/5404984132?utm_medium=api&utm_source=e1a466cc,37.793068,-122.242902
adzuna:5401399854,"Director, Technical Program Manager Digital Marketing Technology (San Francisco)",griddable.io,,"Sea Cliff, San Francisco",,onsite,2025-09-16,,,117741.03,117741.03,USD,yearly,,117741.03,117741.03,,,0.147624,0.7259782552719116,0.4766,"Salesforce, program management, product management, risk management",new,https://www.adzuna.com/details/5401399854?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404873165,"Director, Technical Program Manager - Digital Marketing Technology (San Francisco)","Salesforce, Inc.",,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,195192.53,195192.53,USD,yearly,,195192.53,195192.53,,,0.156655,0.6980679929256439,0.516,"Salesforce, customer success, product management",new,https://www.adzuna.com/details/5404873165?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404991111,"Manager, Ethics & Compliance Programs - Risk Management",Uber,,"SoMa, San Francisco",,onsite,2025-09-18,,,134052.7,134052.7,USD,yearly,,134052.7,134052.7,,,0.0,0.6510580033063889,0.4447,"risk management, compliance",new,https://www.adzuna.com/details/5404991111?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401395657,"Retail Design and Construction Program Manager, North America - Vice President (San Francisco)",Citigroup Inc.,,"Mission District, San Francisco",,onsite,2025-09-16,,,185963.3,185963.3,USD,yearly,,185963.3,185963.3,,,0.0,0.68181973695755,0.4095,"program management, product management",new,https://www.adzuna.com/details/5401395657?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404229763,Project Manager - Complex Care Program/Enhanced Care Management,San Francisco Community Health Center,,"Nob Hill, San Francisco",,onsite,2025-09-17,,,93600.0,108000.0,USD,yearly,,93600.0,108000.0,"medical, mental health",,0.0,0.5875708907842636,0.3966,"program management, risk management, change management",new,https://www.adzuna.com/details/5404229763?utm_medium=api&utm_source=e1a466cc,37.793547,-122.419329
adzuna:5401803938,[9/18/2025] Project Management Career Training Program,Year Up United,,"San Francisco, California",,onsite,2025-09-16,,,39127.03,39127.03,USD,yearly,,39127.03,39127.03,,,0.0,0.5689910054206848,0.37,,new,https://www.adzuna.com/land/ad/5401803938?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=5C93C9B96B009172B42795E0C7177C9AB4B997FB,37.798085,-122.466538
adzuna:5401304484,Senior IT Project Manager - Program Controller,Pacific Gas And Electric Company,,"Oakland, Alameda County",,hybrid,2025-09-16,,,151719.77,151719.77,USD,yearly,,151719.77,151719.77,,,0.0,0.6665158569812775,0.4041,"program management, risk management",new,https://www.adzuna.com/details/5401304484?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5401222244,"Events Sr. Manager, Client Programs",Visa,,"San Francisco, California",,onsite,2025-09-16,,,114921.9,114921.9,USD,yearly,,114921.9,114921.9,,,0.0,0.6283336281776428,0.3908,,new,https://www.adzuna.com/details/5401222244?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401476500,▷ Apply in 3 Minutes! Project Management Job Training Program,Year Up United,,"Pleasant Hill, Contra Costa County",,onsite,2025-09-16,,,65037.29,65037.29,USD,yearly,,65037.29,65037.29,,,0.0,0.5689910054206848,0.37,,new,https://www.adzuna.com/land/ad/5401476500?se=QHL_awWV8BGWvd24pq0uNA&utm_medium=api&utm_source=e1a466cc&v=AB9AFD1C9B91CABF07E33CF8F739B921552EB2A2,37.947979,-122.060796
adzuna:5401476292,(Only 24h Left) Project Management Job Training Program,Year Up United,,"Oakland, Alameda County",,onsite,2025-09-16,,,54498.3,54498.3,USD,yearly,,54498.3,54498.3,,,0.0,0.5689910054206848,0.37,,new,https://www.adzuna.com/land/ad/5401476292?se=QHL_awWV8BGWvd24pq0uNA&utm_medium=api&utm_source=e1a466cc&v=FEEAF65EEFE5F95CD483938BB078F68D8B8922DA,37.772927,-122.214332
adzuna:5404522022,Project Management Analyst - Graduate Development Program,Turner & Townsend,,"San Francisco, California",,onsite,2025-09-18,,,79727.91,79727.91,USD,yearly,,79727.91,79727.91,,,0.0,0.6622478812932968,0.4486,"program management, risk management, product management",new,https://www.adzuna.com/details/5404522022?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5404598529,"Critical Infrastructure Fire Protection Engineer (Field Engineering), DCC Communities","Amazon Web Services, Inc.",,"Tenderloin, San Francisco",,onsite,2025-09-18,,,144958.25,144958.25,USD,yearly,,144958.25,144958.25,,,0.0,0.6098323538899422,0.4303,"data analysis, aws",new,https://www.adzuna.com/land/ad/5404598529?se=VPfgpwiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=0A6F90755C140725473D54AA4D875B0BCE5FE675,37.779805,-122.417362
adzuna:5404505465,"Project Manager II, Waterfront Resilience Program - Port of San Francisco (5504)",City and County of San Francisco,,"San Francisco, California",,onsite,2025-09-18,,,133782.72,133782.72,USD,yearly,,133782.72,133782.72,,,0.0,0.6316113024950027,0.4379,,new,https://www.adzuna.com/details/5404505465?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401826710,Supplier Industrialization Engineer,Mice Groups,,"Foster City, San Mateo County",,onsite,2025-09-16,,,105755.38,105755.38,USD,yearly,,105755.38,105755.38,,,0.0,0.5796052813529968,0.3737,,new,https://www.adzuna.com/land/ad/5401826710?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=F88AD280F5EA4A6E570D130CAF513C78DDCE7E84,37.547426,-122.330592
adzuna:5402991342,Technical Project Manager (San Francisco),ZipRecruiter,,"Mission District, San Francisco",,onsite,2025-09-17,,,129981.62,129981.62,USD,yearly,,129981.62,129981.62,,,0.0,0.7583144903182983,0.4564,program management,new,https://www.adzuna.com/details/5402991342?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5401395078,(USA) Senior Technology Operations (San Francisco),Walmart,,"Mission District, San Francisco",,onsite,2025-09-16,,,122460.61,122460.61,USD,yearly,,122460.61,122460.61,,,0.0,0.7718501389026642,0.441,,new,https://www.adzuna.com/details/5401395078?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404983990,Marketing Specialist II,"Adecco US, Inc.",,"SoMa, San Francisco",,onsite,2025-09-18,,,100240.77,100240.77,USD,yearly,,100240.77,100240.77,,,0.0,0.6694045662879944,0.4511,"program management, product management, risk management",new,https://www.adzuna.com/details/5404983990?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5403125525,"Senior Staff UX Designer, Search",Google,,"Hayes Valley, San Francisco",,onsite,2025-09-17,full_time,,195326.61,195326.61,USD,yearly,,195326.61,195326.61,,,0.0,0.5501241385936737,0.3835,,new,https://www.adzuna.com/land/ad/5403125525?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=216FDE60544CCE7EF70274A0C3135A2E1EE24B4D,37.775,-122.4183
adzuna:5403261570,Executive Assistant,AccrueTalent,,"San Francisco, California",,onsite,2025-09-17,,,59870.77,59870.77,USD,yearly,,59870.77,59870.77,,,0.0,0.6246670112013817,0.4096,"program management, risk management",new,https://www.adzuna.com/details/5403261570?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401399792,Senior Manager - Technology Delivery Office (San Francisco),Autodesk,,"Mission District, San Francisco",,onsite,2025-09-16,,,230044.34,230044.34,USD,yearly,,230044.34,230044.34,,,0.178698,0.7552547752857208,0.4977,Salesforce,new,https://www.adzuna.com/details/5401399792?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5405076115,Project manager (Retail Domain preferable),Kanak Elite Services Inc,,"Marina District, San Francisco",,onsite,2025-09-18,,,113585.08,113585.08,USD,yearly,,113585.08,113585.08,,,0.0,0.633889377117157,0.4387,"product management, compliance",new,https://www.adzuna.com/details/5405076115?utm_medium=api&utm_source=e1a466cc,37.80043,-122.4354
adzuna:5404873411,Small Business Platform IO Partner (San Francisco),Gusto,,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,143601.56,143601.56,USD,yearly,,143601.56,143601.56,"401k, health insurance",,0.0,0.6050547361373901,0.4286,,new,https://www.adzuna.com/details/5404873411?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5403029360,Small Business Platform IO Partner (San Francisco),Monograph,,"Mission District, San Francisco",,onsite,2025-09-17,,,106973.21,106973.21,USD,yearly,,106973.21,106973.21,"401k, health insurance",,0.0,0.5969218313694,0.3999,,new,https://www.adzuna.com/details/5403029360?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5401459452,"Senior Producer, Influencer Marketing - Remote",Collectively,,"Hayes Valley, San Francisco",,remote,2025-09-16,full_time,,96272.08,96272.08,USD,yearly,,96272.08,96272.08,,,0.0,0.6311652660369873,0.3918,,new,https://www.adzuna.com/land/ad/5401459452?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=75CAC6A810FBDF9720A8703F4A992E799884F33D,37.775,-122.4183
adzuna:5402475438,Program Site Coordinator (Multiple Openings),Boys & Girls Clubs of San Leandro,,"San Leandro, Alameda County",,onsite,2025-09-16,,,71269.72,71269.72,USD,yearly,,71269.72,71269.72,"health insurance, pto",,0.0,0.6176497340202332,0.387,,new,https://www.adzuna.com/details/5402475438?utm_medium=api&utm_source=e1a466cc,37.720538,-122.156804
adzuna:5406039437,Program Site Coordinator (Multiple Openings),San Leandro Boys & Girls Club,,"San Leandro, Alameda County",,onsite,2025-09-18,full_time,,62162.02,62162.02,USD,yearly,,62162.02,62162.02,"health insurance, pto",,0.0,0.6240703463554382,0.4352,,new,https://www.adzuna.com/details/5406039437?utm_medium=api&utm_source=e1a466cc,37.720538,-122.156804
adzuna:5403367228,Expert Contract Manager,TekWissen LLC,,"Philatelic, Alameda County",,onsite,2025-09-17,,,114000.0,162800.0,USD,yearly,,114000.0,162800.0,,,0.0,0.6533575803041458,0.4197,"program management, risk management",new,https://www.adzuna.com/details/5403367228?utm_medium=api&utm_source=e1a466cc,37.81018,-122.269073
adzuna:5401217672,Global Community Programs Lead,Cypress HCM,,"San Francisco, California",,onsite,2025-09-16,,,121860.74,121860.74,USD,yearly,,121860.74,121860.74,,,0.0,0.6714198291301727,0.4059,,new,https://www.adzuna.com/details/5401217672?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401626440,Senior Director of CA & HI Product (Health Insurance Products),KAISER,,"Oakland, Alameda County",,onsite,2025-09-16,,,171273.31,171273.31,USD,yearly,,171273.31,171273.31,vision,,0.0,0.6582919210195541,0.4013,data pipeline,new,https://www.adzuna.com/details/5401626440?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404296086,Employee and Labor Relations Manager (0931) SFO – (159239),City and County of San Francisco,,"San Francisco, California",,onsite,2025-09-17,,,151670.58,151670.58,USD,yearly,,151670.58,151670.58,,,0.0,0.6410861313343048,0.4154,"risk management, change management",new,https://www.adzuna.com/details/5404296086?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5405020602,Project Coordinator,SEDAA,,"Oakland, Alameda County",,remote,2025-09-18,,,93054.61,93054.61,USD,yearly,,93054.61,93054.61,pto,,0.178698,0.6389478445053101,0.503,Salesforce,new,https://www.adzuna.com/details/5405020602?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5403636080,BIM Manager,Parsons Transportation Group,,"Oakland, Alameda County",,onsite,2025-09-17,full_time,,108700.0,190200.0,USD,yearly,,108700.0,190200.0,rsu,,0.0,0.5897805318236351,0.3974,,new,https://www.adzuna.com/details/5403636080?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404139531,BIM Manager,Parsons Transportation Group,,"Oakland, Alameda County",,onsite,2025-09-17,full_time,,108700.0,190195.0,USD,yearly,,108700.0,190195.0,rsu,,0.0,0.5897805318236351,0.3974,,new,https://www.adzuna.com/details/5404139531?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404983922,Senior Director of CA & HI Product (Health Insurance Products),Kaiser Permanente,,"Alameda Pt, Alameda County",,onsite,2025-09-18,,,243042.0,243042.0,USD,yearly,,243042.0,243042.0,vision,,0.0,0.6582919210195541,0.4472,data pipeline,new,https://www.adzuna.com/details/5404983922?utm_medium=api&utm_source=e1a466cc,37.793068,-122.242902
adzuna:5404985915,Senior Business Planner - Microsoft Advertising,Microsoft Corporation,,"SoMa, San Francisco",,onsite,2025-09-18,,,241548.6,241548.6,USD,yearly,,241548.6,241548.6,,,0.0,0.552793838083744,0.4103,,new,https://www.adzuna.com/details/5404985915?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401626733,BIM Manager,Parsons Corporation,,"Alameda Pt, Alameda County",,onsite,2025-09-16,,,101899.48,101899.48,USD,yearly,,101899.48,101899.48,rsu,,0.0,0.5902525782585144,0.3774,,new,https://www.adzuna.com/details/5401626733?utm_medium=api&utm_source=e1a466cc,37.793068,-122.242902
adzuna:5401222269,"Manager, Account Support",Visa,,"San Francisco, California",,onsite,2025-09-16,,,75511.23,75511.23,USD,yearly,,75511.23,75511.23,,,0.0,0.5872429683804512,0.3764,,new,https://www.adzuna.com/details/5401222269?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5404905866,Animal Technician,"A.P.R., Inc. ",,"San Francisco, California",,onsite,2025-09-18,,,51316.32,51316.32,USD,yearly,,51316.32,51316.32,,,0.0,0.5579912103712559,0.4121,,new,https://www.adzuna.com/land/ad/5404905866?se=VPfgpwiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=3F4AEE182C80D2510F39C0C30F37B23260C6C2D8,37.798085,-122.466538
adzuna:5403327579,Solutions Consultant III,"Adecco US, Inc.",,"SoMa, San Francisco",,onsite,2025-09-17,,,114549.55,114549.55,USD,yearly,,114549.55,114549.55,,,0.0,0.6523137986660004,0.4193,program management,new,https://www.adzuna.com/details/5403327579?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401304485,"Director, Project Controls",Pacific Gas And Electric Company,,"Oakland, Alameda County",,hybrid,2025-09-16,,,180584.89,180584.89,USD,yearly,,180584.89,180584.89,,,0.0,0.6674312651157379,0.4045,"program management, risk management",new,https://www.adzuna.com/details/5401304485?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5401459436,"Executive Producer, Influencer Marketing - Remote",Collectively,,"Hayes Valley, San Francisco",,remote,2025-09-16,full_time,,108469.16,108469.16,USD,yearly,,108469.16,108469.16,,,0.0,0.6311652660369873,0.3918,,new,https://www.adzuna.com/land/ad/5401459436?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=D83E03122AA354386770314FC99D0A923AED4B5D,37.775,-122.4183
adzuna:5406014533,Growth Associate,Cro Metrics,,"Kentfield, Marin County",,onsite,2025-09-18,,,60000.0,80000.0,USD,yearly,,60000.0,80000.0,,,0.0,0.6417184472084045,0.4414,"cost optimization, metrics",new,https://www.adzuna.com/details/5406014533?utm_medium=api&utm_source=e1a466cc,37.952147,-122.5572
adzuna:5406024329,(TEMP/INTERIM) Newcomer Service Site Coordinator,Good Samaritan Family Resource Center Of San Francisco,,"Mission District, San Francisco",,onsite,2025-09-18,,,56160.0,66560.0,USD,yearly,,56160.0,66560.0,,,0.0,0.5732115432620049,0.4174,,new,https://www.adzuna.com/details/5406024329?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5404873625,Civil Engineering Project Manager (San Francisco),KPFF Consulting Engineers,,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,123718.05,123718.05,USD,yearly,,123718.05,123718.05,,,0.0,0.6450329720973969,0.4426,,new,https://www.adzuna.com/details/5404873625?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404293321,Program Coordinator (Temporary),The Biomimicry Institute,,"Oakland, Alameda County",,remote,2025-09-17,,,47343.84,47343.84,USD,yearly,,47343.84,47343.84,equity,,0.0,0.5918277874588966,0.3981,rest api,new,https://www.adzuna.com/details/5404293321?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5405268554,Child Development Specialist,Brighter Beginnings,,"Oakland, Alameda County",,onsite,2025-09-18,full_time,,79246.78,79246.78,USD,yearly,,79246.78,79246.78,"vision, bonus",,0.0,0.5560292825102806,0.4114,program management,new,https://www.adzuna.com/details/5405268554?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404873599,"Director, Strategy and Program (San Francisco)",eBay,,"Sea Cliff, San Francisco",,onsite,2025-09-18,,,145534.34,145534.34,USD,yearly,,145534.34,145534.34,,,0.0,0.6111886873841286,0.4307,,new,https://www.adzuna.com/details/5404873599?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5401459545,"Director, Strategy (Digital Experience) - Remote",HugeInc,,"Hayes Valley, San Francisco",,remote,2025-09-16,full_time,,144516.83,144516.83,USD,yearly,,144516.83,144516.83,,,0.0,0.6764720380306244,0.4076,,new,https://www.adzuna.com/land/ad/5401459545?se=nB-gbAWV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=F5443743EA09B92E9E6DB8DC7B6A36DD8ED25D7E,37.775,-122.4183
adzuna:5401624766,Design Phase Manager (Construction),AECOM,,"SoMa, San Francisco",,onsite,2025-09-16,,,190616.0,190616.0,USD,yearly,,190616.0,190616.0,,,0.0,0.616861030459404,0.3868,,new,https://www.adzuna.com/details/5401624766?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5405275735,Associate Director,Abode,,"San Leandro, Alameda County",,onsite,2025-09-18,full_time,,103000.0,120000.0,USD,yearly,,103000.0,120000.0,,,0.0,0.6409512460231781,0.4412,,new,https://www.adzuna.com/land/ad/5405275735?se=VPfgpwiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=A0F509299B8BBA75BB1B77D498C463E10EFD1062,37.720538,-122.156804
adzuna:5401626425,"Senior Director, Compliance",KAISER,,"Oakland, Alameda County",,onsite,2025-09-16,,,177962.44,177962.44,USD,yearly,,177962.44,177962.44,,,0.0,0.6007420420646667,0.3811,compliance,new,https://www.adzuna.com/details/5401626425?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5405867212,Workplace Operations Specialist,Ripple,,"San Francisco, California",,onsite,2025-09-18,,,51077.13,51077.13,USD,yearly,,51077.13,51077.13,,,0.0,0.6153848618268967,0.4322,risk management,new,https://www.adzuna.com/details/5405867212?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5403002157,Senior Executive Director (San Francisco),YMCA of San Francisco,,"Mission District, San Francisco",,onsite,2025-09-17,,,130248.66,130248.66,USD,yearly,,130248.66,130248.66,,,0.0,0.5719701051712036,0.3912,"program management, risk management, change management",new,https://www.adzuna.com/details/5403002157?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5405987559,SUD Counselor I- Palm Avenue Detox,Horizon Services,,"Belmont, San Mateo County",,onsite,2025-09-18,full_time,,47840.0,49920.0,USD,yearly,,47840.0,49920.0,bonus,,0.0,0.5530029609799385,0.4104,,new,https://www.adzuna.com/details/5405987559?utm_medium=api&utm_source=e1a466cc,37.538272,-122.303946
adzuna:5405268467,Mental Health Clinician (bilingual),Brighter Beginnings,,"Oakland, Alameda County",,onsite,2025-09-18,full_time,,107918.78,107918.78,USD,yearly,,107918.78,107918.78,"vision, bonus, mental health",,0.0,0.5468287505209446,0.4082,program management,new,https://www.adzuna.com/details/5405268467?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5405913985,"Senior Director, Compliance",Kaiser Permanente,,"Oakland, Alameda County",,onsite,2025-09-18,full_time,,232532.39,232532.39,USD,yearly,,232532.39,232532.39,,,0.0,0.6007420420646667,0.4271,compliance,new,https://www.adzuna.com/details/5405913985?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5403669014,"Director, IT Supply Chain Systems",Vaxcyte,,"San Carlos, San Mateo County",,onsite,2025-09-17,,,227641.97,227641.97,USD,yearly,,227641.97,227641.97,,,0.0,0.5902860313653946,0.3976,,new,https://www.adzuna.com/details/5403669014?utm_medium=api&utm_source=e1a466cc,37.507159,-122.260522
adzuna:5404916534,(Agile1) Direct Hire,Axelon Services Corporation,,"Oakland, Alameda County",,hybrid,2025-09-18,,,107178.05,107178.05,USD,yearly,,107178.05,107178.05,,,0.0,0.6338264346122742,0.4387,"change management, risk management, compliance, monitoring",new,https://www.adzuna.com/details/5404916534?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5401626254,Program Supervisor,Sevita,,"San Lorenzo, Alameda County",,onsite,2025-09-16,,,70294.31,70294.31,USD,yearly,,70294.31,70294.31,,,0.0,0.6190383955836296,0.3875,"program management, risk management",new,https://www.adzuna.com/details/5401626254?utm_medium=api&utm_source=e1a466cc,37.688724,-122.150578
adzuna:5401416844,Program Supervisor,Sevita,,"San Leandro, Alameda County",,onsite,2025-09-16,full_time,,69890.97,69890.97,USD,yearly,,69890.97,69890.97,,,0.0,0.6243502721190453,0.3894,"program management, risk management",new,https://www.adzuna.com/details/5401416844?utm_medium=api&utm_source=e1a466cc,37.719925,-122.168928
adzuna:5404984164,"Senior Director, Compliance",Kaiser Permanente,,"Alameda Pt, Alameda County",,onsite,2025-09-18,,,249160.8,249160.8,USD,yearly,,249160.8,249160.8,,,0.0,0.6007420420646667,0.4271,compliance,new,https://www.adzuna.com/details/5404984164?utm_medium=api&utm_source=e1a466cc,37.793068,-122.242902
adzuna:5404858661,Senior Mechanical Design Engineer (San Francisco),Analog Group,,"Mission District, San Francisco",,onsite,2025-09-18,,,111923.54,111923.54,USD,yearly,,111923.54,111923.54,vision,,0.147624,0.6429626643657684,0.4935,"Documentation, product management, program management, risk management",new,https://www.adzuna.com/details/5404858661?utm_medium=api&utm_source=e1a466cc,37.748423,-122.413671
adzuna:5402684313,Director of Supply Chain,Cypress HCM,,"San Leandro, Alameda County",,onsite,2025-09-17,,,219317.34,219317.34,USD,yearly,,219317.34,219317.34,,,0.0,0.6550692468881607,0.4203,compliance,new,https://www.adzuna.com/details/5402684313?utm_medium=api&utm_source=e1a466cc,37.719925,-122.168928
adzuna:5403617385,"Associate I, Data and Billing",Association For Energy Affordability,,"Emeryville, Alameda County",,onsite,2025-09-17,,,60000.0,90000.0,USD,yearly,,60000.0,90000.0,,,0.0,0.552127305418253,0.3842,,new,https://www.adzuna.com/details/5403617385?utm_medium=api&utm_source=e1a466cc,37.83444,-122.28906
adzuna:5403332651,"Sr Business Development Associate, Partner Management",Uber,,"SoMa, San Francisco",,onsite,2025-09-17,,,116884.38,116884.38,USD,yearly,,116884.38,116884.38,,,0.0,0.6153812929987907,0.4064,"risk management, change management",new,https://www.adzuna.com/details/5403332651?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401796738,"Senior Analyst, Sales Compensation Systems",Twilio Inc.,,"San Francisco, California",,onsite,2025-09-16,,,112744.05,112744.05,USD,yearly,,112744.05,112744.05,,,0.0,0.6342682242393494,0.3928,system design,new,https://www.adzuna.com/details/5401796738?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5405986507,"Math Curriculum Designer, Assessment Focus",IXL Learning,,"San Mateo, San Mateo County",,onsite,2025-09-18,full_time,,88000.0,100000.0,USD,yearly,,88000.0,100000.0,,,0.0,0.6063842177391052,0.4291,,new,https://www.adzuna.com/details/5405986507?utm_medium=api&utm_source=e1a466cc,37.579354,-122.316421
adzuna:5401628706,E-commerce Merchant Ops Product Support Manager,US Tech Solutions,,"SoMa, San Francisco",,onsite,2025-09-16,,,91799.35,91799.35,USD,yearly,,91799.35,91799.35,,,0.0,0.6428082883358002,0.3958,"onboarding, product management, risk management, change management, compliance",new,https://www.adzuna.com/details/5401628706?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5404767282,Procurement Market Intelligence Manager,"Metasys Technologies, Inc.",,"Oakland, Alameda County",,onsite,2025-09-18,,,101224.39,101224.39,USD,yearly,,101224.39,101224.39,,,0.0,0.6812301427125931,0.4553,"data analysis, analytics",new,https://www.adzuna.com/details/5404767282?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
